business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
qbZ0Hjp-lUMtkGS_R1UnpQ,"""Burger King""",,"""3164 E McDowell Rd""",Phoenix,AZ,85008,33.466085,-112.013243,2.5,8,1,Burgers;Fast Food;Restaurants;Hot Dogs
QCnT5MdeWrbZ2SjvDY4_cQ,"""Jack in the Box""",,"""1833 W Van Buren St""",Phoenix,AZ,85007,33.4510146,-112.0993061,2,5,1,Restaurants;Burgers;Fast Food
QcTTRBfrd0rMzzuCDec_Cw,"""Jacquee's Espresso""",,"""40 N Central Ave, Ste 106""",Phoenix,AZ,85004,33.448935,-112.074859,4,20,1,Delis;Coffee & Tea;Restaurants;Food
QcV8KIPKbGRnWQPql55bKQ,"""Rosati's Pizza""",,"""2737 W Thunderbird Rd, Ste 102""",Phoenix,AZ,85053,33.609811,-112.119194,2.5,80,1,Pizza;Italian;Restaurants
qDbVUkKMLtRqSDcKgLTx1A,"""Slices""",,"""21001 N Tatum Blvd""",Phoenix,AZ,85050,33.67579787,-111.9710667,3.5,62,1,Food;Desserts;Restaurants;Salad;American (New);Pizza
QdetzzDHRzFCviU2L7Notw,"""Hungry Howie's Pizza""",,"""3434 W Anthem Way, Ste 108""",Anthem,AZ,85086,33.8648472,-112.133979,2.5,9,0,Pizza;Restaurants
QDJBn7I1EdtP9w4nYT24Pw,"""Lucky Kitchen""",,"""1520 W Indian School Rd""",Phoenix,AZ,85015,33.49543254,-112.0921359,3,115,1,Italian;Chinese;Food;Food Delivery Services;Fast Food;Restaurants
QDRFdG8gPPKL7r4yic8j7Q,"""The Original Burrito Company""",,"""4949 E Elliot Rd""",Phoenix,AZ,85044,33.3485628,-111.9781452,3.5,262,1,Mexican;Restaurants
qdUCIK49pCS7BfDEClpdhQ,"""McDonald's""",,"""2225 W Deer Valley Rd""",Phoenix,AZ,85027,33.6832965,-112.1082641,2,22,1,Burgers;Restaurants;Fast Food
QdvROupQvDDQIaHrTGNgKA,"""Szechwan Palace""",,"""668 N 44th St, Ste 108, Cofco Chinese Cultural Center""",Phoenix,AZ,85008,33.45523208,-111.9890148,3.5,265,1,Restaurants;Chinese
Qe9LBkscg4oxrNcx-ypdqg,"""Denny's""",,"""2717 W Bell Rd""",Phoenix,AZ,85053,33.63948896,-112.1190003,2.5,47,1,Restaurants;Breakfast & Brunch;Food;American (Traditional);Coffee & Tea;Diners;Burgers
qeQDbldV5n-wUu9zflp01w,"""Karlas Sports Lounge & Restaurant""",,"""2448 Grand Ave""",Phoenix,AZ,85009,33.47637586,-112.1116781,4,18,0,Beer;Wine & Spirits;American (Traditional);Latin American;Burgers;Bars;Restaurants;Dive Bars;Karaoke;Nightlife;Sandwiches;American (New);Sports Bars;Food
QfdcFqAft-M7KSSQZwJ20g,"""Capri Market & Deli""",,"""5115 N 40th St""",Phoenix,AZ,85018,33.51185138,-111.994998,5,4,1,Sandwiches;Restaurants;Delis;Grocery;Convenience Stores;Meat Shops;Beer;Wine & Spirits;Specialty Food;Food
QfG4JZvFoFpRbAxU2Fn-UQ,"""Ruby Tuesday""",,"""4415 East Monroe Street""",Phoenix,AZ,85034,33.44950633,-111.9869127,3.5,95,1,Burgers;Restaurants;Seafood;American (Traditional)
Qfn9qbWKPsfkFZDQzw7kCQ,"""Tandoori Village""",,"""4255 W Bell Rd""",Phoenix,AZ,85053,33.6390426,-112.1516293,3.5,18,0,Herbs & Spices;Food;Restaurants;Pakistani;Indian;Specialty Food
qfr7bHu1-VXUTQWXoSMf9g,"""The Play Factory""",,"""21001 N Tatum Blvd, Ste 38-1335""",Phoenix,AZ,85050,33.6790861,-111.9767717,2.5,86,1,American (New);Event Planning & Services;Kids Activities;Arts & Entertainment;Playgrounds;American (Traditional);Restaurants;Arcades;Active Life;Party & Event Planning
QGEolvoyxVoWd_d60DcdRA,"""Federico's Mexican Food""",,"""2240 W Indian School Rd""",Phoenix,AZ,85015,33.4950313,-112.1077283,3,16,1,Fast Food;Mexican;Restaurants
qgHx71_UAWHRySTPMaAJqw,"""Canyon 49 Grill""",,"""5115 N 27th Ave""",Phoenix,AZ,85017,33.5123661,-112.1141992,3,53,1,American (Traditional);Cafes;Restaurants;Breakfast & Brunch
qgrHmYCDo6OxNNF-hKGJRQ,"""El Sabroso Hot Dog""",,"""4224 W Indian School""",Phoenix,AZ,85019,33.495908,-112.148492,3.5,7,1,Hot Dogs;Restaurants;Food;Food Trucks;Mexican
qhH96bvvVKUZhZUMrzGaYw,"""Burger King""",,"""4302 W Indian School Rd""",Phoenix,AZ,85031,33.4955913,-112.1522673,2,10,1,Burgers;Restaurants
qIbXdUmyiKsSAnsTuIe_1A,"""Ninja Bowl""",,"""2040 W Deer Valley Rd, Ste A""",Phoenix,AZ,85027,33.68439,-112.103672,3.5,7,0,Chinese;Food;Japanese;Restaurants;Donuts
QIQaalfNcEC2cbPlcByk3g,"""The Vintage Market""",,"""2442 E Camelback Rd""",Phoenix,AZ,85016,33.5094566,-112.0291624,4.5,3,0,Wine Bars;Food;Nightlife;Bars;Restaurants;Beer;Wine & Spirits
qjcxNsGEcFn8Eh4IPjURoQ,"""Domino's Pizza""",,"""2442 E Thomas Rd""",Phoenix,AZ,85016,33.4807004,-112.028413,2,20,1,Chicken Wings;Pizza;Restaurants;Sandwiches
qJf61TR4Jq9Xph5RiXPS9A,"""Cupz N' Crepes""",,"""4232 E Chandler Blvd""",Ahwatukee,AZ,85048,33.3052887,-111.9925385,4,270,1,Restaurants;Coffee & Tea;Food;Creperies
QjgcO46oKDixhFYpmPL38g,"""Beijing Beijing""",,"""1327 E Chandler Blvd""",Phoenix,AZ,85048,33.3042563,-112.0546086,2,6,0,Restaurants;Chinese
qJl8r3R7xqecjNcUkcteRQ,"""Monroe's Downtown""",,"""3 W Monroe St""",Phoenix,AZ,85003,33.4503624,-112.0750411,5,4,0,American (Traditional);Restaurants
qjO0FtFXalKSVZLVq-XewQ,"""Taco Mich""",,"""1602 E McDowell Rd""",Phoenix,AZ,85006,33.46596403,-112.0474618,3.5,62,1,Restaurants;Mexican
qjuxlHtv_woIw9zPVWri5A,"""Daisy Mountain Coffee Roasters""",,"""3170 W Carefree Hwy, Ste 7""",Phoenix,AZ,85086,33.79969401,-112.1286818,4,68,1,Breakfast & Brunch;Food;Sandwiches;Coffee & Tea;Restaurants;Internet Cafes
Qk36E2wRexicmtcUrEyWsQ,"""Los Compadres""",,"""2350 W Northern Ave""",Phoenix,AZ,85021,33.5530249,-112.1105709,3.5,68,1,Mexican;Restaurants
QkG3KUXwqZBW18A9k1xqCA,"""Red Lobster""",,"""2810 North 75th Ave""",Phoenix,AZ,85035,33.4787353,-112.2213794,2.5,37,1,American (Traditional);Restaurants;Seafood
QkTnoDfl7-cLQEAW9TqMQQ,"""On The Grill""",,"""3923 E Thomas Rd""",Phoenix,AZ,85018,33.479889,-111.997771,4,4,0,Restaurants
qL1YWy7auU6K7H68WQxNqw,"""Taco Bell""",,"""12223 N Cave Creek Rd""",Phoenix,AZ,85022,33.596967,-112.037524,2.5,8,1,Restaurants;Fast Food;Tex-Mex;Mexican
qL7oHKdDd4eM2NIE4SFYAg,"""Bento Box""",,"""2501 W Happy Valley""",Phoenix,AZ,85085,33.71121702,-112.1114337,3.5,105,1,Japanese;Restaurants;Specialty Food;Food;Sushi Bars
qLnFX5tyX6PUT9uW8z9t0g,"""Burger King""",,"""12002 N 32nd St""",Phoenix,AZ,85028,33.5951051,-112.0136806,2,8,1,Restaurants;Fast Food;Burgers
QLU34OSLDiCG7wu6OrjqCw,"""Long Wong's of Laveen""",,"""6260 S 35th Ave, Ste 170""",Phoenix,AZ,85041,33.38932801,-112.1341772,3,41,1,Salad;Chicken Wings;Restaurants;Sandwiches
QMI6A2H1N3SwKU69SiASJA,"""Couscous Express""",,"""1915 E McDowell Rd""",Phoenix,AZ,85006,33.46562795,-112.0409429,4.5,140,0,Moroccan;Mediterranean;Vegan;Restaurants
QMj2_aQU9gh4d6LXzbmDLg,"""Grady's""",,"""11801 N 19th Ave""",Phoenix,AZ,85029,33.5937119,-112.099237,4.5,20,0,Barbeque;Restaurants
QnCsCbE7EQte_MDWLO1gYg,"""Chipotle Mexican Grill""",,"""4111 East Chandler Blvd""",Phoenix,AZ,85048,33.30480849,-111.993705,4,9,1,Fast Food;Restaurants;Mexican
Qng9lEqWA9uTtm6oq2rZuw,"""Chicago Gyros""",,"""4730 E Indian School, Ste 117""",Phoenix,AZ,85018,33.4948197,-111.9798208,4,78,1,Mediterranean;Middle Eastern;Vegetarian;Restaurants;Greek
qnn9E-e9orYf_wK37yLTYw,"""Blanco Tacos + Tequila""",,"""2502 E Camelback Rd""",Phoenix,AZ,85016,33.51045611,-112.0283893,4,422,1,Restaurants;Mexican;Vegetarian
QNx8JaWjmMUaKDY-tQrXhQ,"""Jack In the Box""",,"""9050 W Thomas Rd""",Phoenix,AZ,85037,33.4812347,-112.2546896,2.5,3,1,Fast Food;Restaurants
QnZ7YUoAJNP99oFkS9IpXw,"""Pizza by Napoli""",,"""3425 W Thunderbird Rd""",Phoenix,AZ,85053,33.60918092,-112.1331526,4,115,1,Italian;Restaurants;Pizza
QOmojzu24dTI2coPjOtu2Q,"""Good Taste House""",,"""8510 N 7th St""",Phoenix,AZ,85020,33.56062107,-112.0654305,2.5,88,0,Chinese;Restaurants
QOY3Tpm_-7-8px8jqibz4A,"""Phil the Grill""",,"""Phoenix Ale Brewery, 3002 E Washington St""",Phoenix,AZ,85034,33.4486643,-112.016724,4.5,6,1,Food Delivery Services;Breweries;Caterers;Event Planning & Services;Food Trucks;American (Traditional);Food;Restaurants;Street Vendors
qpq8KuMyPSwraUFfRVOMQg,"""Bobby C's Bar & Lounge""",,"""1140 E Washington St""",Phoenix,AZ,85034,33.4485562,-112.05742,3.5,21,0,Soul Food;Arts & Entertainment;Restaurants;Nightlife;Jazz & Blues
qQCsLGMncJp1xWUGnOKCQA,"""32 Shea""",,"""10626 N 32nd St""",Phoenix,AZ,85028,33.58347834,-112.0134559,4,597,1,Beer;Wine & Spirits;Bars;Food;Wine Bars;Cafes;Coffee & Tea;Nightlife;Breakfast & Brunch;Restaurants
qQP2bCj8H8ddp9QG-zRZ-w,"""The Barbecue Company Grill and Cafe""",,"""4636 S 36th St""",Phoenix,AZ,85040,33.4038261,-112.0045736,3.5,140,1,Restaurants;Barbeque
qqW-vXEPKjP-IDr4A9X0Mw,"""Grabbagreen Bell""",,"""4727 E Bell Rd""",Phoenix,AZ,85032,33.6384468,-111.9804987,3,31,1,Food;Gluten-Free;Restaurants;Vegetarian;Breakfast & Brunch;Juice Bars & Smoothies
QSCDR9RBTVyTw7p_Nbq1Xg,"""Einstein Bros Bagels""",,"""530 E McDowell Rd, Ste 11""",Phoenix,AZ,85004,33.4664333,-112.0656862,2.5,54,1,Breakfast & Brunch;Bagels;Delis;Food;Coffee & Tea;Restaurants
QsJ6orXv_VB7xz-MpqHzSQ,"""Pomegranate Cafe""",,"""4025 E Chandler Blvd, Ste 28""",Phoenix,AZ,85048,33.30372373,-111.9945369,4,668,1,Restaurants;Food;Vegan;Breakfast & Brunch;Coffee & Tea
QsMR_Fp9YRtDegThsOgFLA,"""Sens Asian Tapas & Sake Bar""",,"""705 N 1st St, Ste 120""",Phoenix,AZ,85004,33.455863,-112.072167,4,232,0,Restaurants;Asian Fusion
QssWqY44im2rA8hGmicv_A,"""The Golden Greek""",,"""7126 N 35th Ave""",Phoenix,AZ,85051,33.5414706,-112.1349853,4,94,1,Greek;Mediterranean;Restaurants
QTF2Vgd_I1uuS5398qdkQQ,"""O.H.S.O. Brewery Sky Harbor""",,"""3400 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4359431,-112.011026,3,13,1,Breweries;Restaurants;American (New);Food
QTkI3UFW0rXvOnrU9k9HQw,"""Sushi Sonora""",,"""3555 W Mcdowell""",Phoenix,AZ,85009,33.46571587,-112.1367335,3,14,1,Sushi Bars;Restaurants
Qu9erGSYgH4ljIbJLzvzuA,"""Old Station Sub Shop""",,"""1301 W Jefferson St""",Phoenix,AZ,85007,33.4467764,-112.0894828,3.5,46,1,Restaurants;Wraps;Sandwiches
qv41uNpcTUIwePP4H8zyEg,"""Kool Jerk""",,"""5642 N 27th Ave""",Phoenix,AZ,85017,33.5195347,-112.1173867,4,16,0,Restaurants;Nightlife;Food;Chicken Shop;Caribbean;Specialty Food;Event Planning & Services;Bars;Caterers;Chicken Wings;Ethnic Food
qvBkj8tcLwv2QMF9jhH12A,"""Kneaders""",,"""4730 E Ray Rd""",Phoenix,AZ,85044,33.32033249,-111.9822853,3.5,148,1,Bakeries;Restaurants;Cafes;Food
QVHKpXJ3fRNMvin0Yvb4Yw,"""Tropical Snowflake Raspados""",,"""1617 N 32nd St, Ste 8""",Phoenix,AZ,85008,33.4667757,-112.0125633,4.5,18,1,Mexican;Desserts;Food;Shaved Ice;Restaurants
qVQGfHphxolps16v6g5X-g,"""Belfiore's Italian Ristorante""",,"""15842 N Cave Creek Rd""",Phoenix,AZ,85032,33.6308568,-112.0309244,3.5,67,0,Pizza;Italian;Food;Restaurants;Bakeries
qvQ-i1HgSloSJLkGnXsfhw,"""Red Devil Italian Restaurant & Pizzeria""",,"""3102 E Mcdowell Rd""",Phoenix,AZ,85008,33.466124,-112.015464,3.5,195,1,Caterers;Italian;Pizza;Restaurants;Event Planning & Services
Qw39dZRMZC0_XniRfskJGA,"""Denny's""",,"""7000 E Mayo Blvd""",Phoenix,AZ,85054,33.65568036,-111.9300815,3,80,1,American (New);Burgers;Restaurants;American (Traditional);Diners;Breakfast & Brunch
qWJ447hXHCl1K4nVEX-ZKQ,"""The Flying Pigeon""",,"""4610 N 7th St""",Phoenix,AZ,85014,33.504285,-112.065471,4.5,6,1,Restaurants;Food Trucks;Food
qwt9fL28iSpaWyF5pgNd8w,"""Panda Express""",,"""7000 E Mayo""",Phoenix,AZ,85054,33.6581639,-111.9305186,2,29,1,Vietnamese;Asian Fusion;Event Planning & Services;Restaurants;Caterers;Fast Food;Chinese
QyFciCaAJkniP506PP43ng,"""Zella's Pizza & Cheesesteaks""",,"""13240 N 7th St""",Phoenix,AZ,85022,33.60680996,-112.0656504,3,80,0,Restaurants;Cheesesteaks;Pizza
QyfX-6jFfINH1MuXS8R6ZA,"""Abacus Inn Chinese Restaurant""",,"""4747 E Elliot Rd, Ste 6""",Phoenix,AZ,85044,33.3480616,-111.9820214,3,15,0,Restaurants;Chinese
Qyg-cSYZyMQhSlS8vEz1bQ,"""Wendy's""",,"""4902 E Ray Rd""",Phoenix,AZ,85044,33.320391,-111.977841,3,11,1,Burgers;Fast Food;Restaurants
QylMuwQjVHo5ElzNLw9gpg,"""Desert Springs Brewing Company""",,"""3400 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4354656,-112.0071714,2,15,1,American (Traditional);Restaurants
qYNl7Qh-YetWdMQTzX-jZA,"""Julioberto's""",,"""2237 East Indian School Rd""",Phoenix,AZ,85016,33.4946051,-112.0327562,3.5,42,1,Restaurants;Mexican;Fast Food
qyOALwyMLbXKSt38glZ7yg,"""Tea & Toast""",,"""915 N Central Ave""",Phoenix,AZ,85004,33.4583829,-112.07377,4,52,1,Food;Restaurants;Coffee & Tea;Breakfast & Brunch;Tea Rooms;Cafes
QZFIdWmIWzL_3QNE6Qq10A,"""Garbanzo Mediterranean Grill""",,"""Desert Ridge, 21001 N Tatum Blvd, Ste 36-1210""",Phoenix,AZ,85050,33.59909961,-111.9834837,3.5,63,0,Restaurants;Specialty Food;Mediterranean;Food;Ethnic Food
qzPTUBluPVzpWTqqTLGwjQ,"""Panera Bread""",,"""10430 N 28th Dr""",Phoenix,AZ,85051,33.58052099,-112.1223384,3,117,1,Sandwiches;Salad;Cafes;Bakeries;Restaurants;Food;Soup
QzrtN3EjGp-kSCzg8uj1oA,"""North Mountain Brewing""",,"""522 E Dunlap Ave""",Phoenix,AZ,85020,33.5679191,-112.0663979,4,377,1,Food;Restaurants;Gastropubs;Breweries
R_6ZdYGyq7W1EE2fXML30w,"""Cranberry Hills Eatery & Catering""",,"""3003 N Central Ave, Ste 118""",Phoenix,AZ,85012,33.4825295,-112.0732229,3.5,35,1,Breakfast & Brunch;Cafes;Restaurants;Food;Caterers;American (New);Event Planning & Services;Coffee & Tea
r0byBoB7y_IH8uicEvyCqQ,"""Rack Shack BBQ""",,"""1019 E Indian School Rd""",Phoenix,AZ,85014,33.4942339,-112.0597411,3,5,1,Restaurants;Barbeque
R1k-z3Mauqk4v-7ZeEVsHQ,"""Guanaquito Restaurant""",,"""1438 E McDowell Rd""",Phoenix,AZ,85006,33.4660115,-112.0503186,4,118,1,Restaurants;Salvadoran;Latin American;Mexican
R2GxA0LslohJIOEndoFXYw,"""Marshall's Fine Dining""",,"""13216 N 7th St""",Phoenix,AZ,85022,33.6060548,-112.0663997,4,13,0,Restaurants;Italian
R3B_ibZvlrgzch_UkYQkrg,"""Networks Bar & Grill""",,"""122 N 2nd St""",Phoenix,AZ,85004,33.449858,-112.071886,3,113,1,Sandwiches;Bars;Restaurants;Nightlife;Sports Bars;Burgers
r3jVxgGPdjZd1II19dSbBg,"""Waamo Restaurant""",,"""5050 E McDowell Rd""",Phoenix,AZ,85008,33.46587326,-111.9738427,4,26,1,Middle Eastern;Greek;Mediterranean;African;Restaurants
R4iTaNzhvnOpUWPzmTs0ew,"""5 Star Wings""",,"""2010 E Broadway Rd""",Phoenix,AZ,85040,33.40688349,-112.0380161,3,5,1,Soul Food;Restaurants;Chicken Wings;Barbeque
r69MorklzaPdxGySgNA19g,"""Taylor's Cafe""",,"""5053 N 44th St""",Phoenix,AZ,85018,33.5106537,-111.9866156,3.5,74,0,Breakfast & Brunch;Restaurants
r6apfvgfl9lCFEjpnXnnxg,"""zpizza""",,"""111 W Monroe St, Ste 130""",Phoenix,AZ,85003,33.4500119,-112.0756189,3.5,136,0,Pizza;Vegan;Gluten-Free;Restaurants
R6cWq0FkVfV_Ee-YttlPyA,"""Los Taquitos""",,"""4202 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.43389455,-111.9964085,2,119,1,Restaurants;Mexican
R7-3MCD6_RL_VxN65yCh2Q,"""Great Wok""",,"""3646 E Ray Rd, Ste 12""",Phoenix,AZ,85044,33.3165932,-112.0035568,4,115,1,Restaurants;Chinese
r7ierYdGsRe11VitbtCakw,"""Gameday Sports Bar and Grill""",,"""2827 Bell Rd""",Phoenix,AZ,85032,33.6403226,-112.0210482,3.5,3,0,Restaurants;Bars;Nightlife;Sports Bars
r7p-8e89IVunsNElJRjFBQ,"""My Greek Corner""",,"""3053 W Agua Fria Freeway""",Phoenix,AZ,85027,33.6686473,-112.1230677,3,5,0,Restaurants;Greek
R83kD9NnaSjb9j3TrrZfOA,"""Paws Plus Dog Day Care""",,"""15425 S 48th St, Ste 100""",Phoenix,AZ,85044,33.30649201,-111.9798598,2.5,6,0,Restaurants;Pets;Pet Sitting;Pizza;Pet Services;Pet Stores
R8ior7Wkm44dBRlFIhUVsg,"""Sushi-to""",,"""4224 W Indian School""",Phoenix,AZ,85019,33.4962071,-112.1484865,5,5,1,Food;Sushi Bars;Food Delivery Services;Restaurants;Japanese;Food Trucks;Mexican
R9i4v1iPBCFeqzMkQEcfjQ,"""Boston Market""",,"""8001 N 19th Ave""",Phoenix,AZ,85021,33.553471,-112.099212,3,28,1,American (Traditional);Restaurants;Comfort Food;Barbeque
r9J4uFdWhDgH8poy1KTdDg,"""Panda Express""",,"""2388 E Union Hills Dr""",Phoenix,AZ,85024,33.65541133,-112.0314295,2,25,1,Chinese;Fast Food;Restaurants
r9x6Pvgh7SH7TInybHtl0A,"""Oriental Express""",,"""18631 N 19th Ave, Ste 150""",Phoenix,AZ,85027,33.65596,-112.098494,2.5,32,1,Restaurants;Chinese;Sushi Bars
RA1Jchnz3uQDg4YVHckKXQ,"""Fair Trade Cafe""",,"""1020 N 1st Ave""",Phoenix,AZ,85003,33.4594583,-112.0743067,4,226,1,Restaurants;Food;Ice Cream & Frozen Yogurt;Breakfast & Brunch;Cafes;Coffee & Tea
raciFGOzIYTVUwt54iZH9g,"""Queen Creek Olive Mill Marketplace""",,"""2502 E Camelback Rd, Ste 148H""",Phoenix,AZ,85016,33.5103953,-112.0286923,5,7,0,Specialty Food;Souvenir Shops;Restaurants;Food;Shopping;Local Flavor;Mediterranean
raQFxUEzh8bfHUQLkiNHcg,"""Taiwan Express""",,"""668 N 44th St, # 66A""",Phoenix,AZ,85008,33.4554481,-111.9884856,3.5,8,0,Restaurants;Chinese;Fast Food;Delis
-raUM9T-1dKPiB5_vRmFYA,"""Luke's of Chicago's""",,"""1602 E Indian School Rd""",Phoenix,AZ,85016,33.4949943,-112.0473119,3.5,188,1,Restaurants;Hot Dogs;Italian;Burgers;Sandwiches
raVyoZbWWuN7JcFUdT7k2g,"""Sochu House""",,"""2801 N Central Ave""",Phoenix,AZ,85004,33.47907,-112.073306,4,179,0,Nightlife;Restaurants;Asian Fusion;Lounges;Thai;Bars
rBBAD_fHaYnqWC_APHO2SQ,"""Go Go China""",,"""13636 N Tatum Blvd, Ste 10""",Phoenix,AZ,85032,33.6108408,-111.9791027,2.5,57,1,Chinese;Restaurants
rbnu5j2ngn2EeKoqLtnB2g,"""Jack In the Box""",,"""2711 S 40th St""",Phoenix,AZ,85034,33.4224165,-111.9950641,4,7,1,Burgers;Restaurants
rBqek2924sBTjW1qE2ci2Q,"""Cactus Jack's Bar & Grill""",,"""4747 E Elliot Rd, Ste 3""",Phoenix,AZ,85044,33.34836966,-111.9833856,3.5,52,1,Bars;Music Venues;Karaoke;Dive Bars;American (Traditional);Nightlife;Restaurants;Arts & Entertainment
rbywwnfMjFjJwLQkgpdIEw,"""Rito's Mexican Food- Phoenix""",,"""907 N 14th St""",Phoenix,AZ,85006,33.4579361,-112.0520629,4.5,292,1,Mexican;Restaurants
rC3R1xtjJly5X1-aGeHD5g,"""The Bamboo Club""",,"""21001 N Tatum Blvd""",Phoenix,AZ,85050,33.678615,-111.9746066,2.5,4,0,Restaurants;Asian Fusion
rca1HN4qRsZfmpxmlFWNDQ,"""Hong Kong Express""",,"""668 N 44th St""",Phoenix,AZ,85008,33.4554481,-111.9884856,3.5,16,0,Chinese;Restaurants
rCD-XFLBhscylZdg1OkCSQ,"""Salvadoreno Restaurant #2""",,"""7333 W Thomas Rd, Ste 88""",Phoenix,AZ,85033,33.47923335,-112.2173886,3.5,56,1,Restaurants;Latin American;Salvadoran
rCijkoXaqx3DwL-Qp_Vy7A,"""The Good Egg - Tramonto""",,"""34948 N Valley Parkway""",Phoenix,AZ,85086,33.8013273,-112.1306499,3.5,69,0,Restaurants;Breakfast & Brunch
rCJ6qFo_liwGPzbupkLhhQ,"""La Piñata""",,"""3330 N 19th Ave""",Phoenix,AZ,85015,33.4870264,-112.1005589,4,134,0,Restaurants;Mexican
rCoAHVl3tXXAE_Kl4MVgWg,"""Thai Basil""",,"""3110 N Central Ave""",Phoenix,AZ,85012,33.48343515,-112.0751469,3.5,201,1,Thai;Restaurants
RCPHBbYAXRghejIdSVW4Rw,"""Olympic Gyros""",,"""3405 N 24th St, Ste B""",Phoenix,AZ,85016,33.4880275,-112.0299544,4,18,0,Greek;Restaurants
rdecr4xz5BJEs7ZJW01H_w,"""Uno Mas Mexican Grill""",,"""114 W Adams St""",Phoenix,AZ,85003,33.4495994,-112.0754187,3,5,0,Restaurants;Mexican
RdK6dhy4lOb2taNp-WrHjQ,"""El Mesquite Restaurant""",,"""26 E Baseline Rd, Ste 120""",Phoenix,AZ,85042,33.3790989,-112.0705987,4,52,1,Mexican;Restaurants
rDMptJYWtnMhpQu_rRXHng,"""McDonald's""",,"""719 E Thunderbird Rd""",Phoenix,AZ,85022,33.6070702,-112.0643825,1,10,1,Fast Food;Burgers;Restaurants
Re4lbcGNpkWduWDDsCXUbg,"""Taqueria Y Birrieria Jalisco""",,"""615 W Broadway Rd""",Phoenix,AZ,85041,33.4063626,-112.0812739,3.5,12,1,Mexican;Restaurants
RE4QDOrYgLYsj2TgygjyyA,"""Panera Bread""",,"""2502 E Camelback Rd""",Phoenix,AZ,85016,33.510355,-112.02871,1.5,14,1,Salad;Sandwiches;Restaurants;Soup
RemVo5yYDk57dKdZwXMyVg,"""Zoës Kitchen""",,"""4355 E Indian School Rd, Ste 170""",Phoenix,AZ,85018,33.4946209,-111.9875134,3.5,9,1,Greek;Sandwiches;Restaurants;Mediterranean;Steakhouses;Salad
reSALswA3ZPYVO-6DXF5qg,"""Burger King""",,"""1970 W Baseline Rd""",Phoenix,AZ,85041,33.3784025,-112.1016025,3,7,1,Fast Food;Burgers;Restaurants
RG8487-T5dZii3f7APO64w,"""Phuong Dong""",,"""7828 N 19th Ave, Ste G""",Phoenix,AZ,85021,33.551961,-112.100102,4,44,0,Restaurants;Vietnamese
RGGOEmgtKXXZI91IXHEuIA,"""Bonefish Grill""",,"""12811 N. Tatum Blvd""",Phoenix,AZ,85032,33.60239484,-111.9780978,3,146,0,Seafood;Restaurants
rGt76zQHjSaOuOrj31EO6Q,"""Wingstop""",,"""1641 W Bethany Home Rd""",Phoenix,AZ,85015,33.522567,-112.095142,3,38,1,Restaurants;Chicken Wings;Fast Food
rgTcICdtCXoNXc71Z7-t5g,"""Flamingo Palace""",,"""350 E Bell Rd, Ste 3""",Phoenix,AZ,85022,33.6418065,-112.0694059,3.5,189,1,Restaurants;Chinese
rgZjPYSdZtS4xSTrx45PLQ,"""Seed Cafe""",,"""3802 E Indian School Rd""",Phoenix,AZ,85018,33.495495,-111.9995627,4.5,60,0,Food;Cafes;Juice Bars & Smoothies;Restaurants
RhSi82sDhswGF3MyxCpkUg,"""Villa Italia Ristoranti""",,"""1219 E Glendale Ave""",Phoenix,AZ,85020,33.5378928,-112.0551005,4,10,0,Italian;Pizza;Restaurants
rhT_1TbKu_gsFL-WCUUujQ,"""Filiberto's Mexican Food""",,"""3510 W. Southern Ave""",Phoenix,AZ,85041,33.392438,-112.13576,2.5,19,1,Breakfast & Brunch;Imported Food;Ethnic Food;Restaurants;Food;Mexican;Specialty Food
rIcEm0o8Xk413HWD4-f2QA,"""PINO""",,"""7000 E Mayo Blvd""",Phoenix,AZ,85054,33.65818353,-111.9320736,3.5,232,1,Italian;Restaurants;Pizza
RJETnHYxNV_2iPWDesBFRA,"""Yessy's""",,"""2803 E Broadway Rd""",Phoenix,AZ,85040,33.40663046,-112.020926,3,3,1,Salad;Mexican;American (Traditional);Restaurants
RJKbewB0SzRZpIvQmiF-dQ,"""New North China""",,"""12835 N Cave Creek Rd""",Phoenix,AZ,85022,33.6035405,-112.0367688,3.5,40,1,Restaurants;Chinese
rjlAUHT8B6KhKAmkZqS1xw,"""Ladera Taverna y Cocina""",,"""8729 N Central Ave""",Phoenix,AZ,85020,33.5638095,-112.0735095,4.5,153,1,Bars;Mexican;Nightlife;Restaurants
rK0Sz8xlX-ni_u_K9CQq-g,"""Lunch Time Cafe""",,"""3330 N 35th Ave""",Phoenix,AZ,85017,33.485845,-112.134374,4.5,31,1,Cafes;Restaurants
rk1qMV30IgioAzoLL8_kKw,"""Donna's Bakery Cafe""",,"""668 N 44th St, Ste 110""",Phoenix,AZ,85008,33.4560509,-111.9875924,3,18,0,Food;Delis;Restaurants;Bakeries;Cafes
RKX755uAGPMerCWueEpevQ,"""El Rinconcito Mexican Food""",,"""8901 N 12th St""",Phoenix,AZ,85020,33.5660915,-112.0566593,4,36,1,Mexican;Restaurants
RL5Gy9NOewYetWERtD8T1Q,"""Yusef's Middle Eastern Restaurant Grocery & Deli""",,"""15236 N Cave Creek Rd""",Phoenix,AZ,85032,33.6256435,-112.0313324,4,44,1,Grocery;Middle Eastern;Food;Restaurants
